dataset_id,dataset_metadata_link,labels
46122,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46122&format=XML,xxx
46123,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46123&format=XML,xxx
46124,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46124&format=XML,xxx
46125,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46125&format=XML,xxx
46127,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46127&format=XML,xxx
46128,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46128&format=XML,xxx
46129,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46129&format=XML,xxx
46130,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46130&format=XML,xxx
46132,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46132&format=XML,xxx
46133,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46133&format=XML,xxx
46134,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46134&format=XML,xxx
46135,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46135&format=XML,xxx
46136,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46136&format=XML,xxx
46137,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46137&format=XML,xxx
46138,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46138&format=XML,xxx
46139,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46139&format=XML,xxx
46140,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46140&format=XML,xxx
46141,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46141&format=XML,xxx
46142,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46142&format=XML,xxx
46143,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46143&format=XML,xxx
46144,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46144&format=XML,xxx
46145,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46145&format=XML,xxx
46148,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46148&format=XML,xxx
46149,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46149&format=XML,xxx
46150,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46150&format=XML,xxx
46151,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46151&format=XML,xxx
46152,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46152&format=XML,xxx
46153,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46153&format=XML,xxx
46154,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46154&format=XML,xxx
46155,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46155&format=XML,xxx
46156,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46156&format=XML,xxx
46157,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46157&format=XML,xxx
46158,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46158&format=XML,xxx
46159,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46159&format=XML,xxx
46160,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46160&format=XML,xxx
46161,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46161&format=XML,xxx
46162,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46162&format=XML,xxx
46163,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46163&format=XML,xxx
46164,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46164&format=XML,xxx
46165,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46165&format=XML,xxx
46166,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46166&format=XML,xxx
46167,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46167&format=XML,rom
46168,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46168&format=XML,xxx
46169,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46169&format=XML,xxx
46170,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46170&format=XML,xxx
46171,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46171&format=XML,xxx
46172,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46172&format=XML,xxx
46173,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46173&format=XML,xxx
46174,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46174&format=XML,xxx
46175,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46175&format=XML,xxx
46176,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46176&format=XML,xxx
46178,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46178&format=XML,xxx
46183,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46183&format=XML,xxx
46184,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46184&format=XML,xxx
46185,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46185&format=XML,xxx
46186,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46186&format=XML,paleo
46187,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46187&format=XML,xxx
46188,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46188&format=XML,xxx
46189,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46189&format=XML,xxx
46190,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46190&format=XML,xxx
46191,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46191&format=XML,xxx
46192,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46192&format=XML,xxx
46193,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46193&format=XML,xxx
46194,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46194&format=XML,xxx
46195,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46195&format=XML,xxx
46196,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46196&format=XML,ijz|rom|xme
46197,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46197&format=XML,xxx
46201,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46201&format=XML,xxx
46202,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46202&format=XML,xxx
46203,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46203&format=XML,xxx
46205,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46205&format=XML,xxx
46206,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46206&format=XML,xxx
46207,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46207&format=XML,xxx
46209,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46209&format=XML,nt
46210,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46210&format=XML,xxx
46211,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46211&format=XML,xxx
46212,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46212&format=XML,xxx
46214,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46214&format=XML,rom|xme
46215,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46215&format=XML,xxx
46217,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46217&format=XML,xxx
46218,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46218&format=XML,xxx
46219,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46219&format=XML,xme|nt
46221,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46221&format=XML,xxx
46222,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46222&format=XML,xxx
46223,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46223&format=XML,ijz
46225,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46225&format=XML,xme
46226,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46226&format=XML,nt
46227,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46227&format=XML,xxx
46229,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46229&format=XML,meso|neo
46234,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46234&format=XML,xxx
46241,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46241&format=XML,xme|nt
46242,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46242&format=XML,xme|nt
46243,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46243&format=XML,nt
46245,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46245&format=XML,xxx
46246,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46246&format=XML,xxx
46247,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46247&format=XML,neo|ijz|rom|xme|nt
46248,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46248&format=XML,nt
46249,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46249&format=XML,xme
46250,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46250&format=XML,xxx
46251,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46251&format=XML,xxx
46257,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46257&format=XML,ijz|rom|xme
46259,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46259&format=XML,xxx
46266,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46266&format=XML,xxx
46267,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46267&format=XML,xxx
46268,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46268&format=XML,xme|nt
46270,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46270&format=XML,xxx
46271,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46271&format=XML,xxx
46272,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46272&format=XML,xxx
46273,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46273&format=XML,xxx
46274,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46274&format=XML,xxx
46275,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46275&format=XML,xxx
46276,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46276&format=XML,xxx
46277,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46277&format=XML,xxx
46281,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46281&format=XML,paleo|meso|neo|brons|ijz|rom|xme|nt
46282,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46282&format=XML,nt
46283,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46283&format=XML,neo|brons|ijz|rom|xme
46285,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46285&format=XML,paleo|meso|neo|brons|ijz|rom
46286,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46286&format=XML,nt
46287,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46287&format=XML,xme|nt
46288,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46288&format=XML,xxx
46289,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46289&format=XML,xme|nt
46290,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46290&format=XML,ijz|rom|xme|nt
46291,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46291&format=XML,nt
46293,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46293&format=XML,xxx
46294,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46294&format=XML,xxx
46298,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46298&format=XML,paleo|meso|neo|brons|ijz|rom|xme
46299,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46299&format=XML,nt
46301,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46301&format=XML,neo|brons|ijz|rom|xme|nt
46302,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46302&format=XML,rom|xme|nt
46303,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46303&format=XML,xme|nt
46304,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46304&format=XML,ijz
46305,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46305&format=XML,neo|brons|ijz|rom|xme
46307,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46307&format=XML,paleo|meso|neo|brons|ijz|rom|xme|nt
46309,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46309&format=XML,xme|nt
46310,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46310&format=XML,xxx
46311,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46311&format=XML,nt
46312,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46312&format=XML,paleo|meso|neo|brons|ijz|rom|xme|nt
46313,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46313&format=XML,nt
46314,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46314&format=XML,xme|nt
46315,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46315&format=XML,rom|xme|nt
46318,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46318&format=XML,xme|nt
46321,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46321&format=XML,xme|nt
46323,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46323&format=XML,xxx
46325,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46325&format=XML,xme|nt
46326,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46326&format=XML,neo
46327,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46327&format=XML,xxx
46332,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46332&format=XML,xxx
46333,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46333&format=XML,xxx
46336,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46336&format=XML,xxx
46337,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46337&format=XML,xxx
46338,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46338&format=XML,xxx
46339,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46339&format=XML,xme
46340,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46340&format=XML,ijz|nt
46341,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46341&format=XML,xxx
46342,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46342&format=XML,xxx
46343,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46343&format=XML,xxx
46345,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46345&format=XML,xxx
46346,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46346&format=XML,xxx
46347,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46347&format=XML,xxx
46348,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46348&format=XML,xxx
46349,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46349&format=XML,xxx
46350,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46350&format=XML,xxx
46358,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46358&format=XML,xxx
46360,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46360&format=XML,xxx
46362,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46362&format=XML,neo|brons|ijz|rom|xme
46371,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46371&format=XML,xxx
46372,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46372&format=XML,xxx
46373,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46373&format=XML,xxx
46374,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46374&format=XML,xxx
46375,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46375&format=XML,meso|neo|ijz
46376,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46376&format=XML,xxx
46378,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46378&format=XML,nt
46379,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46379&format=XML,xxx
46380,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46380&format=XML,xxx
46381,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46381&format=XML,paleo|meso|neo|brons|ijz|rom|xme|nt
46386,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46386&format=XML,xxx
46387,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46387&format=XML,xme|nt
46389,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46389&format=XML,rom
46941,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46941&format=XML,xxx
46942,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46942&format=XML,ijz|rom|xme|nt
46954,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46954&format=XML,xxx
46959,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46959&format=XML,xxx
46960,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46960&format=XML,xxx
46961,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46961&format=XML,xxx
46963,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46963&format=XML,xxx
46964,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46964&format=XML,xxx
46965,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46965&format=XML,xxx
46966,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46966&format=XML,xxx
46967,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46967&format=XML,xxx
46974,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46974&format=XML,xme|nt
46976,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46976&format=XML,nt
46978,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46978&format=XML,xxx
46979,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46979&format=XML,xxx
46984,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46984&format=XML,xxx
46985,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46985&format=XML,xxx
46986,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46986&format=XML,xxx
46987,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46987&format=XML,xxx
46989,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:46989&format=XML,ijz|rom|xme|nt
